# BASE TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# colour 0:0:0 230:25:75 60:180:75 0:130:200 255:225:25 145:30:180
# label TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# name black red green blue yellow purple
1047 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1048 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1049 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1050 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1051 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1052 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1053 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1054 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1055 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1056 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1057 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1058 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1059 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1060 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1061 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1062 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1063 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1064 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1065 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1066 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1067 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1068 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1069 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1070 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1071 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1072 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1073 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1074 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1075 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1076 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1077 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1078 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1079 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1080 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1081 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1082 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1083 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1084 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1085 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1086 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1087 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1088 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1089 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1090 33.0 26.0 86.0 3.0 4.0 -5.666666666666671
1091 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1092 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1093 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1094 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1095 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1096 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1097 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1098 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1099 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1100 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1101 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1102 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1103 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1104 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1105 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1106 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1107 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1108 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1109 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1110 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1111 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1112 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1113 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1114 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1115 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1116 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1117 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1118 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1119 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1120 33.0 27.0 85.0 3.0 4.0 -5.666666666666671
1121 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1122 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1123 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1124 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1125 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1126 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1127 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1128 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1129 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1130 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1131 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1132 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1133 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1134 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1135 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1136 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1137 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1138 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1139 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1140 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1141 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1142 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1143 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1144 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1145 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1146 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1147 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1148 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1149 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1150 34.0 26.0 85.0 3.0 4.0 -5.666666666666671
1151 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1152 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1153 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1154 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1155 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1156 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1157 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1158 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1159 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1160 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1161 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1162 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1163 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1164 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1165 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1166 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1167 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1168 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1169 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1170 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1171 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1172 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1173 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1174 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1175 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1176 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1177 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1178 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1179 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1180 34.0 25.0 86.0 3.0 4.0 -5.666666666666671
1181 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1182 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1183 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1184 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1185 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1186 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1187 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1188 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1189 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1190 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1191 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1192 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1193 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1194 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1195 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1196 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1197 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1198 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1199 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1200 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1201 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1202 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1203 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1204 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1205 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1206 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1207 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1208 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1209 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1210 33.0 25.0 84.0 3.0 4.0 -5.666666666666671
1211 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1212 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1213 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1214 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1215 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1216 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1217 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1218 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1219 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1220 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1221 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1222 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1223 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1224 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1225 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1226 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1227 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1228 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1229 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1230 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1231 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1232 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1233 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1234 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1235 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1236 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1237 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1238 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1239 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1240 33.0 25.0 86.0 3.0 4.0 -5.666666666666671
1241 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1242 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1243 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1244 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1245 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1246 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1247 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1248 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1249 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1250 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1251 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1252 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1253 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1254 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1255 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1256 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1257 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1258 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1259 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1260 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1261 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1262 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1263 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1264 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1265 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1266 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1267 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1268 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1269 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1270 36.0 25.0 86.0 3.0 4.0 -5.666666666666671
1271 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1272 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1273 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1274 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1275 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1276 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1277 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1278 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1279 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1280 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1281 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1282 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1283 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1284 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1285 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1286 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1287 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1288 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1289 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1290 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1291 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1292 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1293 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1294 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1295 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1296 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1297 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1298 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1299 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1300 37.0 26.0 86.0 3.0 4.0 -5.666666666666671
1301 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1302 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1303 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1304 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1305 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1306 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1307 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1308 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1309 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1310 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1311 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1312 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1313 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1314 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1315 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1316 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1317 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1318 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1319 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1320 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1321 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1322 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1323 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1324 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1325 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1326 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1327 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1328 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1329 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1330 38.0 26.0 85.0 3.0 4.0 -5.666666666666671
1331 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1332 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1333 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1334 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1335 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1336 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1337 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1338 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1339 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1340 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1341 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1342 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1343 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1344 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1345 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1346 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1347 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1348 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1349 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1350 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1351 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1352 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1353 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1354 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1355 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1356 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1357 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1358 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1359 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1360 39.0 25.0 86.0 0.0 4.0 -39.83333333333334
1361 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1362 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1363 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1364 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1365 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1366 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1367 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1368 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1369 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1370 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1371 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1372 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1373 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1374 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1375 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1376 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1377 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1378 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1379 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1380 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1381 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1382 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1383 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1384 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1385 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1386 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1387 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1388 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1389 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1390 38.0 25.0 87.0 0.0 4.0 -39.83333333333334
1391 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1392 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1393 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1394 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1395 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1396 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1397 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1398 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1399 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1400 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1401 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1402 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1403 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1404 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1405 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1406 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1407 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1408 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1409 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1410 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1411 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1412 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1413 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1414 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1415 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1416 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1417 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1418 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1419 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1420 38.0 25.0 86.0 0.0 4.0 -39.83333333333334
1421 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1422 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1423 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1424 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1425 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1426 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1427 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1428 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1429 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
1430 38.0 26.0 87.0 0.0 4.0 0.3333333333333144
