# BASE TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# colour 0:0:0 230:25:75 60:180:75 0:130:200 255:225:25 145:30:180
# label TAG_all TGA_all TAA_all tag_minus_all_mean_cds tga_minus_all_mean_cds taa_minus_all_mean_cds
# name black red green blue yellow purple
1034 31.0 57.0 59.0 0.0 0.0 0.0
1035 31.0 57.0 59.0 0.0 0.0 0.0
1036 31.0 57.0 59.0 0.0 0.0 0.0
1037 31.0 57.0 59.0 0.0 0.0 0.0
1038 31.0 57.0 59.0 0.0 0.0 0.0
1039 31.0 57.0 59.0 0.0 0.0 0.0
1040 31.0 57.0 59.0 0.0 0.0 0.0
1041 31.0 57.0 59.0 0.0 0.0 0.0
1042 31.0 57.0 59.0 0.0 0.0 0.0
1043 31.0 57.0 59.0 0.0 0.0 0.0
1044 31.0 57.0 59.0 0.0 0.0 0.0
1045 31.0 57.0 59.0 0.0 0.0 0.0
1046 31.0 57.0 59.0 0.0 0.0 0.0
1047 31.0 57.0 59.0 0.0 0.0 0.0
1048 31.0 57.0 59.0 0.0 0.0 0.0
1049 31.0 57.0 59.0 0.0 0.0 0.0
1050 31.0 57.0 59.0 0.0 0.0 0.0
1051 31.0 57.0 59.0 0.0 0.0 0.0
1052 31.0 57.0 59.0 0.0 0.0 0.0
1053 31.0 57.0 59.0 0.0 0.0 0.0
1054 31.0 57.0 59.0 0.0 0.0 0.0
1055 31.0 57.0 59.0 0.0 0.0 0.0
1056 31.0 57.0 59.0 0.0 0.0 0.0
1057 31.0 57.0 59.0 0.0 0.0 0.0
1058 31.0 57.0 59.0 0.0 0.0 0.0
1059 31.0 57.0 59.0 0.0 0.0 0.0
1060 31.0 57.0 59.0 0.0 0.0 0.0
1061 31.0 59.0 60.0 0.0 0.0 0.0
1062 31.0 59.0 60.0 0.0 0.0 0.0
1063 31.0 59.0 60.0 0.0 0.0 0.0
1064 31.0 59.0 60.0 0.0 0.0 0.0
1065 31.0 59.0 60.0 0.0 0.0 0.0
1066 31.0 59.0 60.0 0.0 0.0 0.0
1067 31.0 59.0 60.0 0.0 0.0 0.0
1068 31.0 59.0 60.0 0.0 0.0 0.0
1069 31.0 59.0 60.0 0.0 0.0 0.0
1070 31.0 59.0 60.0 0.0 0.0 0.0
1071 31.0 59.0 60.0 0.0 0.0 0.0
1072 31.0 59.0 60.0 0.0 0.0 0.0
1073 31.0 59.0 60.0 0.0 0.0 0.0
1074 31.0 59.0 60.0 0.0 0.0 0.0
1075 31.0 59.0 60.0 0.0 0.0 0.0
1076 31.0 59.0 60.0 0.0 0.0 0.0
1077 31.0 59.0 60.0 0.0 0.0 0.0
1078 31.0 59.0 60.0 0.0 0.0 0.0
1079 31.0 59.0 60.0 0.0 0.0 0.0
1080 31.0 59.0 60.0 0.0 0.0 0.0
1081 31.0 59.0 60.0 0.0 0.0 0.0
1082 31.0 59.0 60.0 0.0 0.0 0.0
1083 31.0 59.0 60.0 0.0 0.0 0.0
1084 31.0 59.0 60.0 0.0 0.0 0.0
1085 31.0 59.0 60.0 0.0 0.0 0.0
1086 31.0 59.0 60.0 0.0 0.0 0.0
1087 31.0 59.0 60.0 0.0 0.0 0.0
1088 31.0 59.0 60.0 0.0 0.0 0.0
1089 31.0 59.0 60.0 0.0 0.0 0.0
1090 31.0 59.0 60.0 0.0 0.0 0.0
1091 31.0 60.0 58.0 0.0 0.0 0.0
1092 31.0 60.0 58.0 0.0 0.0 0.0
1093 31.0 60.0 58.0 0.0 0.0 0.0
1094 31.0 60.0 58.0 0.0 0.0 0.0
1095 31.0 60.0 58.0 0.0 0.0 0.0
1096 31.0 60.0 58.0 0.0 0.0 0.0
1097 31.0 60.0 58.0 0.0 0.0 0.0
1098 31.0 60.0 58.0 0.0 0.0 0.0
1099 31.0 60.0 58.0 0.0 0.0 0.0
1100 31.0 60.0 58.0 0.0 0.0 0.0
1101 31.0 60.0 58.0 0.0 0.0 0.0
1102 31.0 60.0 58.0 0.0 0.0 0.0
1103 31.0 60.0 58.0 0.0 0.0 0.0
1104 31.0 60.0 58.0 0.0 0.0 0.0
1105 31.0 60.0 58.0 0.0 0.0 0.0
1106 31.0 60.0 58.0 0.0 0.0 0.0
1107 31.0 60.0 58.0 0.0 0.0 0.0
1108 31.0 60.0 58.0 0.0 0.0 0.0
1109 31.0 60.0 58.0 0.0 0.0 0.0
1110 31.0 60.0 58.0 0.0 0.0 0.0
1111 31.0 60.0 58.0 0.0 0.0 0.0
1112 31.0 60.0 58.0 0.0 0.0 0.0
1113 31.0 60.0 58.0 0.0 0.0 0.0
1114 31.0 60.0 58.0 0.0 0.0 0.0
1115 31.0 60.0 58.0 0.0 0.0 0.0
1116 31.0 60.0 58.0 0.0 0.0 0.0
1117 31.0 60.0 58.0 0.0 0.0 0.0
1118 31.0 60.0 58.0 0.0 0.0 0.0
1119 31.0 60.0 58.0 0.0 0.0 0.0
1120 31.0 60.0 58.0 0.0 0.0 0.0
1121 30.0 59.0 60.0 0.0 0.0 0.0
1122 30.0 59.0 60.0 0.0 0.0 0.0
1123 30.0 59.0 60.0 0.0 0.0 0.0
1124 30.0 59.0 60.0 0.0 0.0 0.0
1125 30.0 59.0 60.0 0.0 0.0 0.0
1126 30.0 59.0 60.0 0.0 0.0 0.0
1127 30.0 59.0 60.0 0.0 0.0 0.0
1128 30.0 59.0 60.0 0.0 0.0 0.0
1129 30.0 59.0 60.0 0.0 0.0 0.0
1130 30.0 59.0 60.0 0.0 0.0 0.0
1131 30.0 59.0 60.0 0.0 0.0 0.0
1132 30.0 59.0 60.0 0.0 0.0 0.0
1133 30.0 59.0 60.0 0.0 0.0 0.0
1134 30.0 59.0 60.0 0.0 0.0 0.0
1135 30.0 59.0 60.0 0.0 0.0 0.0
1136 30.0 59.0 60.0 0.0 0.0 0.0
1137 30.0 59.0 60.0 0.0 0.0 0.0
1138 30.0 59.0 60.0 0.0 0.0 0.0
1139 30.0 59.0 60.0 0.0 0.0 0.0
1140 30.0 59.0 60.0 0.0 0.0 0.0
1141 30.0 59.0 60.0 0.0 0.0 0.0
1142 30.0 59.0 60.0 0.0 0.0 0.0
1143 30.0 59.0 60.0 0.0 0.0 0.0
1144 30.0 59.0 60.0 0.0 0.0 0.0
1145 30.0 59.0 60.0 0.0 0.0 0.0
1146 30.0 59.0 60.0 0.0 0.0 0.0
1147 30.0 59.0 60.0 0.0 0.0 0.0
1148 30.0 59.0 60.0 0.0 0.0 0.0
1149 30.0 59.0 60.0 0.0 0.0 0.0
1150 30.0 59.0 60.0 0.0 0.0 0.0
1151 30.0 57.0 61.0 0.0 0.0 0.0
1152 30.0 57.0 61.0 0.0 0.0 0.0
1153 30.0 57.0 61.0 0.0 0.0 0.0
1154 30.0 57.0 61.0 0.0 0.0 0.0
1155 30.0 57.0 61.0 0.0 0.0 0.0
1156 30.0 57.0 61.0 0.0 0.0 0.0
1157 30.0 57.0 61.0 0.0 0.0 0.0
1158 30.0 57.0 61.0 0.0 0.0 0.0
1159 30.0 57.0 61.0 0.0 0.0 0.0
1160 30.0 57.0 61.0 0.0 0.0 0.0
1161 30.0 57.0 61.0 0.0 0.0 0.0
1162 30.0 57.0 61.0 0.0 0.0 0.0
1163 30.0 57.0 61.0 0.0 0.0 0.0
1164 30.0 57.0 61.0 0.0 0.0 0.0
1165 30.0 57.0 61.0 0.0 0.0 0.0
1166 30.0 57.0 61.0 0.0 0.0 0.0
1167 30.0 57.0 61.0 0.0 0.0 0.0
1168 30.0 57.0 61.0 0.0 0.0 0.0
1169 30.0 57.0 61.0 0.0 0.0 0.0
1170 30.0 57.0 61.0 0.0 0.0 0.0
1171 30.0 57.0 61.0 0.0 0.0 0.0
1172 30.0 57.0 61.0 0.0 0.0 0.0
1173 30.0 57.0 61.0 0.0 0.0 0.0
1174 30.0 57.0 61.0 0.0 0.0 0.0
1175 30.0 57.0 61.0 0.0 0.0 0.0
1176 30.0 57.0 61.0 0.0 0.0 0.0
1177 30.0 57.0 61.0 0.0 0.0 0.0
1178 30.0 57.0 61.0 0.0 0.0 0.0
1179 30.0 57.0 61.0 0.0 0.0 0.0
1180 30.0 57.0 61.0 0.0 0.0 0.0
1181 32.0 56.0 62.0 0.0 0.0 0.0
1182 32.0 56.0 62.0 0.0 0.0 0.0
1183 32.0 56.0 62.0 0.0 0.0 0.0
1184 32.0 56.0 62.0 0.0 0.0 0.0
1185 32.0 56.0 62.0 0.0 0.0 0.0
1186 32.0 56.0 62.0 0.0 0.0 0.0
1187 32.0 56.0 62.0 0.0 0.0 0.0
1188 32.0 56.0 62.0 0.0 0.0 0.0
1189 32.0 56.0 62.0 0.0 0.0 0.0
1190 32.0 56.0 62.0 0.0 0.0 0.0
1191 32.0 56.0 62.0 0.0 0.0 0.0
1192 32.0 56.0 62.0 0.0 0.0 0.0
1193 32.0 56.0 62.0 0.0 0.0 0.0
1194 32.0 56.0 62.0 0.0 0.0 0.0
1195 32.0 56.0 62.0 0.0 0.0 0.0
1196 32.0 56.0 62.0 0.0 0.0 0.0
1197 32.0 56.0 62.0 0.0 0.0 0.0
1198 32.0 56.0 62.0 0.0 0.0 0.0
1199 32.0 56.0 62.0 0.0 0.0 0.0
1200 32.0 56.0 62.0 0.0 0.0 0.0
1201 32.0 56.0 62.0 0.0 0.0 0.0
1202 32.0 56.0 62.0 0.0 0.0 0.0
1203 32.0 56.0 62.0 0.0 0.0 0.0
1204 32.0 56.0 62.0 0.0 0.0 0.0
1205 32.0 56.0 62.0 0.0 0.0 0.0
1206 32.0 56.0 62.0 0.0 0.0 0.0
1207 32.0 56.0 62.0 0.0 0.0 0.0
1208 32.0 56.0 62.0 0.0 0.0 0.0
1209 32.0 56.0 62.0 0.0 0.0 0.0
1210 32.0 56.0 62.0 0.0 0.0 0.0
1211 33.0 56.0 62.0 0.0 0.0 0.0
1212 33.0 56.0 62.0 0.0 0.0 0.0
1213 33.0 56.0 62.0 0.0 0.0 0.0
1214 33.0 56.0 62.0 0.0 0.0 0.0
1215 33.0 56.0 62.0 0.0 0.0 0.0
1216 33.0 56.0 62.0 0.0 0.0 0.0
1217 33.0 56.0 62.0 0.0 0.0 0.0
1218 33.0 56.0 62.0 0.0 0.0 0.0
1219 33.0 56.0 62.0 0.0 0.0 0.0
1220 33.0 56.0 62.0 0.0 0.0 0.0
1221 33.0 56.0 62.0 0.0 0.0 0.0
1222 33.0 56.0 62.0 0.0 0.0 0.0
1223 33.0 56.0 62.0 0.0 0.0 0.0
1224 33.0 56.0 62.0 0.0 0.0 0.0
1225 33.0 56.0 62.0 0.0 0.0 0.0
1226 33.0 56.0 62.0 0.0 0.0 0.0
1227 33.0 56.0 62.0 0.0 0.0 0.0
1228 33.0 56.0 62.0 0.0 0.0 0.0
1229 33.0 56.0 62.0 0.0 0.0 0.0
1230 33.0 56.0 62.0 0.0 0.0 0.0
1231 33.0 56.0 62.0 0.0 0.0 0.0
1232 33.0 56.0 62.0 0.0 0.0 0.0
1233 33.0 56.0 62.0 0.0 0.0 0.0
1234 33.0 56.0 62.0 0.0 0.0 0.0
1235 33.0 56.0 62.0 0.0 0.0 0.0
1236 33.0 56.0 62.0 0.0 0.0 0.0
1237 33.0 56.0 62.0 0.0 0.0 0.0
1238 33.0 56.0 62.0 0.0 0.0 0.0
1239 33.0 56.0 62.0 0.0 0.0 0.0
1240 33.0 56.0 62.0 0.0 0.0 0.0
1241 33.0 56.0 62.0 0.0 0.0 0.0
1242 33.0 56.0 62.0 0.0 0.0 0.0
1243 33.0 56.0 62.0 0.0 0.0 0.0
1244 33.0 56.0 62.0 0.0 0.0 0.0
1245 33.0 56.0 62.0 0.0 0.0 0.0
1246 33.0 56.0 62.0 0.0 0.0 0.0
1247 33.0 56.0 62.0 0.0 0.0 0.0
1248 33.0 56.0 62.0 0.0 0.0 0.0
1249 33.0 56.0 62.0 0.0 0.0 0.0
1250 33.0 56.0 62.0 0.0 0.0 0.0
1251 33.0 56.0 62.0 0.0 0.0 0.0
1252 33.0 56.0 62.0 0.0 0.0 0.0
1253 33.0 56.0 62.0 0.0 0.0 0.0
1254 33.0 56.0 62.0 0.0 0.0 0.0
1255 33.0 56.0 62.0 0.0 0.0 0.0
1256 33.0 56.0 62.0 0.0 0.0 0.0
1257 33.0 56.0 62.0 0.0 0.0 0.0
1258 33.0 56.0 62.0 0.0 0.0 0.0
1259 33.0 56.0 62.0 0.0 0.0 0.0
1260 33.0 56.0 62.0 0.0 0.0 0.0
1261 33.0 56.0 62.0 0.0 0.0 0.0
1262 33.0 56.0 62.0 0.0 0.0 0.0
1263 33.0 56.0 62.0 0.0 0.0 0.0
1264 33.0 56.0 62.0 0.0 0.0 0.0
1265 33.0 56.0 62.0 0.0 0.0 0.0
1266 33.0 56.0 62.0 0.0 0.0 0.0
1267 33.0 56.0 62.0 0.0 0.0 0.0
1268 33.0 56.0 62.0 0.0 0.0 0.0
1269 33.0 56.0 62.0 0.0 0.0 0.0
1270 33.0 56.0 62.0 0.0 0.0 0.0
1271 33.0 55.0 62.0 0.0 0.0 0.0
1272 33.0 55.0 62.0 0.0 0.0 0.0
1273 33.0 55.0 62.0 0.0 0.0 0.0
1274 33.0 55.0 62.0 0.0 0.0 0.0
1275 33.0 55.0 62.0 0.0 0.0 0.0
1276 33.0 55.0 62.0 0.0 0.0 0.0
1277 33.0 55.0 62.0 0.0 0.0 0.0
1278 33.0 55.0 62.0 0.0 0.0 0.0
1279 33.0 55.0 62.0 0.0 0.0 0.0
1280 33.0 55.0 62.0 0.0 0.0 0.0
1281 33.0 55.0 62.0 0.0 0.0 0.0
1282 33.0 55.0 62.0 0.0 0.0 0.0
1283 33.0 55.0 62.0 0.0 0.0 0.0
1284 33.0 55.0 62.0 0.0 0.0 0.0
1285 33.0 55.0 62.0 0.0 0.0 0.0
1286 33.0 55.0 62.0 0.0 0.0 0.0
1287 33.0 55.0 62.0 0.0 0.0 0.0
1288 33.0 55.0 62.0 0.0 0.0 0.0
1289 33.0 55.0 62.0 0.0 0.0 0.0
1290 33.0 55.0 62.0 0.0 0.0 0.0
1291 33.0 55.0 62.0 0.0 0.0 0.0
1292 33.0 55.0 62.0 0.0 0.0 0.0
1293 33.0 55.0 62.0 0.0 0.0 0.0
1294 33.0 55.0 62.0 0.0 0.0 0.0
1295 33.0 55.0 62.0 0.0 0.0 0.0
1296 33.0 55.0 62.0 0.0 0.0 0.0
1297 33.0 55.0 62.0 0.0 0.0 0.0
1298 33.0 55.0 62.0 0.0 0.0 0.0
1299 33.0 55.0 62.0 0.0 0.0 0.0
1300 33.0 55.0 62.0 0.0 0.0 0.0
1301 32.0 57.0 62.0 0.0 0.0 0.0
1302 32.0 57.0 62.0 0.0 0.0 0.0
1303 32.0 57.0 62.0 0.0 0.0 0.0
1304 32.0 57.0 62.0 0.0 0.0 0.0
1305 32.0 57.0 62.0 0.0 0.0 0.0
1306 32.0 57.0 62.0 0.0 0.0 0.0
1307 32.0 57.0 62.0 0.0 0.0 0.0
1308 32.0 57.0 62.0 0.0 0.0 0.0
1309 32.0 57.0 62.0 0.0 0.0 0.0
1310 32.0 57.0 62.0 0.0 0.0 0.0
1311 32.0 57.0 62.0 0.0 0.0 0.0
1312 32.0 57.0 62.0 0.0 0.0 0.0
1313 32.0 57.0 62.0 0.0 0.0 0.0
1314 32.0 57.0 62.0 0.0 0.0 0.0
1315 32.0 57.0 62.0 0.0 0.0 0.0
1316 32.0 57.0 62.0 0.0 0.0 0.0
1317 32.0 57.0 62.0 0.0 0.0 0.0
1318 32.0 57.0 62.0 0.0 0.0 0.0
1319 32.0 57.0 62.0 0.0 0.0 0.0
1320 32.0 57.0 62.0 0.0 0.0 0.0
1321 32.0 57.0 62.0 0.0 0.0 0.0
1322 32.0 57.0 62.0 0.0 0.0 0.0
1323 32.0 57.0 62.0 0.0 0.0 0.0
1324 32.0 57.0 62.0 0.0 0.0 0.0
1325 32.0 57.0 62.0 0.0 0.0 0.0
1326 32.0 57.0 62.0 0.0 0.0 0.0
1327 32.0 57.0 62.0 0.0 0.0 0.0
1328 32.0 57.0 62.0 0.0 0.0 0.0
1329 32.0 57.0 62.0 0.0 0.0 0.0
1330 32.0 57.0 62.0 0.0 0.0 0.0
1331 33.0 55.0 62.0 0.0 0.0 0.0
1332 33.0 55.0 62.0 0.0 0.0 0.0
1333 33.0 55.0 62.0 0.0 0.0 0.0
1334 33.0 55.0 62.0 0.0 0.0 0.0
1335 33.0 55.0 62.0 0.0 0.0 0.0
1336 33.0 55.0 62.0 0.0 0.0 0.0
1337 33.0 55.0 62.0 0.0 0.0 0.0
1338 33.0 55.0 62.0 0.0 0.0 0.0
1339 33.0 55.0 62.0 0.0 0.0 0.0
1340 33.0 55.0 62.0 0.0 0.0 0.0
1341 33.0 55.0 62.0 0.0 0.0 0.0
1342 33.0 55.0 62.0 0.0 0.0 0.0
1343 33.0 55.0 62.0 0.0 0.0 0.0
1344 33.0 55.0 62.0 0.0 0.0 0.0
1345 33.0 55.0 62.0 0.0 0.0 0.0
1346 33.0 55.0 62.0 0.0 0.0 0.0
1347 33.0 55.0 62.0 0.0 0.0 0.0
1348 33.0 55.0 62.0 0.0 0.0 0.0
1349 33.0 55.0 62.0 0.0 0.0 0.0
1350 33.0 55.0 62.0 0.0 0.0 0.0
1351 33.0 55.0 62.0 0.0 0.0 0.0
1352 33.0 55.0 62.0 0.0 0.0 0.0
1353 33.0 55.0 62.0 0.0 0.0 0.0
1354 33.0 55.0 62.0 0.0 0.0 0.0
1355 33.0 55.0 62.0 0.0 0.0 0.0
1356 33.0 55.0 62.0 0.0 0.0 0.0
1357 33.0 55.0 62.0 0.0 0.0 0.0
1358 33.0 55.0 62.0 0.0 0.0 0.0
1359 33.0 55.0 62.0 0.0 0.0 0.0
1360 33.0 55.0 62.0 0.0 0.0 0.0
1361 34.0 55.0 63.0 0.0 0.0 0.0
1362 34.0 55.0 63.0 0.0 0.0 0.0
1363 34.0 55.0 63.0 0.0 0.0 0.0
1364 34.0 55.0 63.0 0.0 0.0 0.0
1365 34.0 55.0 63.0 0.0 0.0 0.0
1366 34.0 55.0 63.0 0.0 0.0 0.0
1367 34.0 55.0 63.0 0.0 0.0 0.0
1368 34.0 55.0 63.0 0.0 0.0 0.0
1369 34.0 55.0 63.0 0.0 0.0 0.0
1370 34.0 55.0 63.0 0.0 0.0 0.0
1371 34.0 55.0 63.0 0.0 0.0 0.0
1372 34.0 55.0 63.0 0.0 0.0 0.0
1373 34.0 55.0 63.0 0.0 0.0 0.0
1374 34.0 55.0 63.0 0.0 0.0 0.0
1375 34.0 55.0 63.0 0.0 0.0 0.0
1376 34.0 55.0 63.0 0.0 0.0 0.0
1377 34.0 55.0 63.0 0.0 0.0 0.0
1378 34.0 55.0 63.0 0.0 0.0 0.0
1379 34.0 55.0 63.0 0.0 0.0 0.0
1380 34.0 55.0 63.0 0.0 0.0 0.0
1381 34.0 55.0 63.0 0.0 0.0 0.0
1382 34.0 55.0 63.0 0.0 0.0 0.0
1383 34.0 55.0 63.0 0.0 0.0 0.0
1384 34.0 55.0 63.0 0.0 0.0 0.0
1385 34.0 55.0 63.0 0.0 0.0 0.0
1386 34.0 55.0 63.0 0.0 0.0 0.0
1387 34.0 55.0 63.0 0.0 0.0 0.0
1388 34.0 55.0 63.0 0.0 0.0 0.0
1389 34.0 55.0 63.0 0.0 0.0 0.0
1390 34.0 55.0 63.0 0.0 0.0 0.0
1391 34.0 55.0 63.0 0.0 0.0 0.0
1392 34.0 55.0 63.0 0.0 0.0 0.0
1393 34.0 55.0 63.0 0.0 0.0 0.0
1394 34.0 55.0 63.0 0.0 0.0 0.0
1395 34.0 55.0 63.0 0.0 0.0 0.0
1396 34.0 55.0 63.0 0.0 0.0 0.0
1397 34.0 55.0 63.0 0.0 0.0 0.0
1398 34.0 55.0 63.0 0.0 0.0 0.0
1399 34.0 55.0 63.0 0.0 0.0 0.0
1400 34.0 55.0 63.0 0.0 0.0 0.0
1401 34.0 55.0 63.0 0.0 0.0 0.0
1402 34.0 55.0 63.0 0.0 0.0 0.0
1403 34.0 55.0 63.0 0.0 0.0 0.0
1404 34.0 55.0 63.0 0.0 0.0 0.0
1405 34.0 55.0 63.0 0.0 0.0 0.0
1406 34.0 55.0 63.0 0.0 0.0 0.0
1407 34.0 55.0 63.0 0.0 0.0 0.0
1408 34.0 55.0 63.0 0.0 0.0 0.0
1409 34.0 55.0 63.0 0.0 0.0 0.0
1410 34.0 55.0 63.0 0.0 0.0 0.0
1411 34.0 55.0 63.0 0.0 0.0 0.0
1412 34.0 55.0 63.0 0.0 0.0 0.0
1413 34.0 55.0 63.0 0.0 0.0 0.0
1414 34.0 55.0 63.0 0.0 0.0 0.0
1415 34.0 55.0 63.0 0.0 0.0 0.0
1416 34.0 55.0 63.0 0.0 0.0 0.0
1417 34.0 55.0 63.0 0.0 0.0 0.0
1418 34.0 55.0 63.0 0.0 0.0 0.0
1419 34.0 55.0 63.0 0.0 0.0 0.0
1420 34.0 55.0 63.0 0.0 0.0 0.0
1421 34.0 53.0 63.0 0.0 0.0 0.0
1422 34.0 53.0 63.0 0.0 0.0 0.0
1423 34.0 53.0 63.0 0.0 0.0 0.0
1424 34.0 53.0 63.0 0.0 0.0 0.0
1425 34.0 53.0 63.0 0.0 0.0 0.0
1426 34.0 53.0 63.0 0.0 0.0 0.0
1427 34.0 53.0 63.0 0.0 0.0 0.0
1428 34.0 53.0 63.0 0.0 0.0 0.0
1429 34.0 53.0 63.0 0.0 0.0 0.0
1430 34.0 53.0 63.0 0.0 0.0 0.0
1431 34.0 53.0 63.0 0.0 0.0 0.0
1432 34.0 53.0 63.0 0.0 0.0 0.0
1433 34.0 53.0 63.0 0.0 0.0 0.0
1434 34.0 53.0 63.0 0.0 0.0 0.0
1435 34.0 53.0 63.0 0.0 0.0 0.0
1436 34.0 53.0 63.0 0.0 0.0 0.0
1437 34.0 53.0 63.0 0.0 0.0 0.0
1438 34.0 53.0 63.0 0.0 0.0 0.0
1439 34.0 53.0 63.0 0.0 0.0 0.0
1440 34.0 53.0 63.0 0.0 0.0 0.0
1441 34.0 53.0 63.0 0.0 0.0 0.0
1442 34.0 53.0 63.0 0.0 0.0 0.0
1443 34.0 53.0 63.0 0.0 0.0 0.0
1444 34.0 53.0 63.0 0.0 0.0 0.0
1445 34.0 53.0 63.0 0.0 0.0 0.0
1446 34.0 53.0 63.0 0.0 0.0 0.0
1447 34.0 53.0 63.0 0.0 0.0 0.0
1448 34.0 53.0 63.0 0.0 0.0 0.0
1449 34.0 53.0 63.0 0.0 0.0 0.0
1450 34.0 53.0 63.0 0.0 0.0 0.0
1451 34.0 52.0 64.0 0.0 0.0 0.0
1452 34.0 52.0 64.0 0.0 0.0 0.0
1453 34.0 52.0 64.0 0.0 0.0 0.0
1454 34.0 52.0 64.0 0.0 0.0 0.0
1455 34.0 52.0 64.0 0.0 0.0 0.0
1456 34.0 52.0 64.0 0.0 0.0 0.0
1457 34.0 52.0 64.0 0.0 0.0 0.0
1458 34.0 52.0 64.0 0.0 0.0 0.0
1459 34.0 52.0 64.0 0.0 0.0 0.0
1460 34.0 52.0 64.0 0.0 0.0 0.0
1461 34.0 52.0 64.0 0.0 0.0 0.0
1462 34.0 52.0 64.0 0.0 0.0 0.0
1463 34.0 52.0 64.0 0.0 0.0 0.0
1464 34.0 52.0 64.0 0.0 0.0 0.0
1465 34.0 52.0 64.0 0.0 0.0 0.0
1466 34.0 52.0 64.0 0.0 0.0 0.0
1467 34.0 52.0 64.0 0.0 0.0 0.0
1468 34.0 52.0 64.0 0.0 0.0 0.0
1469 34.0 52.0 64.0 0.0 0.0 0.0
1470 34.0 52.0 64.0 0.0 0.0 0.0
1471 34.0 52.0 64.0 0.0 0.0 0.0
1472 34.0 52.0 64.0 0.0 0.0 0.0
1473 34.0 52.0 64.0 0.0 0.0 0.0
1474 34.0 52.0 64.0 0.0 0.0 0.0
1475 34.0 52.0 64.0 0.0 0.0 0.0
1476 34.0 52.0 64.0 0.0 0.0 0.0
1477 34.0 52.0 64.0 0.0 0.0 0.0
1478 34.0 52.0 64.0 0.0 0.0 0.0
1479 34.0 52.0 64.0 0.0 0.0 0.0
1480 34.0 52.0 64.0 0.0 0.0 0.0
1481 34.0 52.0 64.0 0.0 0.0 0.0
1482 34.0 52.0 64.0 0.0 0.0 0.0
1483 34.0 52.0 64.0 0.0 0.0 0.0
1484 34.0 52.0 64.0 0.0 0.0 0.0
1485 34.0 52.0 64.0 0.0 0.0 0.0
1486 34.0 52.0 64.0 0.0 0.0 0.0
1487 34.0 52.0 64.0 0.0 0.0 0.0
1488 34.0 52.0 64.0 0.0 0.0 0.0
1489 34.0 52.0 64.0 0.0 0.0 0.0
1490 34.0 52.0 64.0 0.0 0.0 0.0
1491 34.0 52.0 64.0 0.0 0.0 0.0
1492 34.0 52.0 64.0 0.0 0.0 0.0
1493 34.0 52.0 64.0 0.0 0.0 0.0
1494 34.0 52.0 64.0 0.0 0.0 0.0
1495 34.0 52.0 64.0 0.0 0.0 0.0
1496 34.0 52.0 64.0 0.0 0.0 0.0
1497 34.0 52.0 64.0 0.0 0.0 0.0
1498 34.0 52.0 64.0 0.0 0.0 0.0
1499 34.0 52.0 64.0 0.0 0.0 0.0
1500 34.0 52.0 64.0 0.0 0.0 0.0
1501 34.0 52.0 64.0 0.0 0.0 0.0
